id_1,str_1,id_2,str_2,osa,cos,sample_edition_1,sample_edition_2
zspbk0014728,Hecquet [unidentified work],zspbk0013669,Collet [unidentified work],0.8148148148148149,0.8962548338908568,"Hecquet [unidentified work], by Hecquet, Philippe. (, )","Collet [unidentified work], by NA. (, )"
spbk0004884,[Dictionnaire des sciences],spbk0000546,[Dictionnaire des Gazettes],0.8148148148148149,0.8961337075831898,"[Dictionnaire des sciences], by NA. (n.pl., NA)","[Dictionnaire des Gazettes], by NA. (n.pl., NA)"
zspbk0014699,Lazerme [unidentified work],zspbk0013762,La Font [unidentified work],0.8148148148148149,0.8867924528301887,"Lazerme [unidentified work], by Lazerme, Jacques. (, )","La Font [unidentified work], by NA. (, )"
zspbk0013762,La Font [unidentified work],zspbk0012594,Cassini [unidentified work],0.8148148148148149,0.8793609016906588,"La Font [unidentified work], by NA. (, )","Cassini [unidentified work], by NA. (, )"
zspbk0012618,Dictionnaire de Jurisprudence et de Chasse,zspbk0012285,Dictionnaire de jurisprudence et des arrets,0.813953488372093,0.9732005317320713,"Dictionnaire de Jurisprudence et de Chasse, by NA. (, )","Dictionnaire de jurisprudence et des arrets, by Brillon, Pierre-Jacques. (, )"
spbk0001776,Collection complète des oeuvres [de Coyer],spbk0000347,Collection complète des oeuvres de M. Dorat,0.813953488372093,0.9614094269768304,"Collection complète des oeuvres [de Coyer], by NA. (Neuchâtel, 1780)","Collection complette des oeuvres de M. Dorat, by Dorat, Claude Joseph. (Neuchâtel, 1776)"
zspbk0014000,Conferences ecclesiastiques du Diocese de Lodeve,zspbk0010696,Conferences ecclesiastiques du dicoese d'Angers,0.8125,0.9682627845189931,"Conferences ecclesiastiques du Diocese de Lodeve, by Souillac, Jean-George de. (Paris, 1759)","Conferences d'Angers, by NA. (, )"
spbk0004536,Dictionnaire domestique portatif,spbk0000559,Dictionnaire historique portatif,0.8125,0.967820643703639,"Dictionnaire domestique portatif, by Roux, Augustin. (n.pl., )","Dictionnaire historique portatif, by Ladvocat, Jean Baptiste. (n.pl., NA)"
zspbk0013980,Histoire de la ville de Toulouse,spbk0001117,Histoire de la ville de Rouen,0.8125,0.9665692191267639,"Histoire de la ville de Toulouse, by Raynal, Jean. (Toulouse, 1759)","Histoire de la ville de Rouen... depuis sa fondation jusqu'en l'année 1774; suivie d'un essai sur la Normandie littéraire. Par M. S***, by Servin, Antoine-Nicolas. (Rouen, 1775)"
zspbk0013980,Histoire de la ville de Toulouse,zspbk0011740,Histoire de la ville de Rouen,0.8125,0.9665692191267639,"Histoire de la ville de Toulouse, by Raynal, Jean. (Toulouse, 1759)","Histoire de la ville de Rouen, by NA. (, )"
zspbk0014101,Vie de S. François d'Assise,zspbk0012298,Vie de Saint François [d'Assise],0.8125,0.9568578384885202,"Vie de S. François d'Assise, by NA. (, )","Vie de Saint François [d'Assise], by NA. (, )"
spbk0004963,Instruction d'un pere à sa fille,spbk0004221,Instruction d'un père a son fils,0.8125,0.936205246277703,"Instructions d'un pere à Sa fille par M. Dupuis, by Dupuy La Chapelle, N.. (Basle, 1766)","Instruction d'un père a son fils, sur la manière de se conduire dans le monde.  Dedié à la Reine: par M. Du Puy ci-devant secrétaire au traité de paix de Risvick, by Dupuy La Chapelle, N.. (Nancy, 1733)"
zspbk0014067,Messe des Morts,zspbk0014030,Missel des morts,0.8125,0.9299811099505543,"Messe des Morts, by NA. (, )","Missel des morts, by NA. (Paris, )"
zspbk0013753,La Fontaine [unindentified work],zspbk0012632,La Mothe [unidentified work],0.8125,0.9205664999205729,"La Fontaine [unindentified work], by NA. (, )","La Mothe [unidentified work], by Motte, Antoine Houdart de la. (, )"
zspbk0013941,Oeuvres de Marin,zspbk0012936,Oeuvres de Dupin,0.8125,0.8846153846153847,"Oeuvres de Marin, by NA. (, )","Oeuvres de Dupin, by Dupin, Louis Ellies. (, )"
zspbk0013053,Oeuvres de Simon,zspbk0012348,Oeuvres de Baron,0.8125,0.8807048459279794,"Oeuvres de Simon, by NA. (, )","Oeuvres de Baron, by NA. (, )"
spbk0010117,Dictionnaire français et latin de Le Brun,spbk0000536,"Dictionnaire français et latin, de Joubert",0.8095238095238095,0.9689042833036098,"Dictionnaire universel François et Latin, by Le Brun, Guillaume. (, )","Dictionnaire français et latin, de Joubert, by Joubert, Joseph. (Castres, 1787)"
zspbk0011230,Histoire des Passions,spbk0001129,Histoire des poissons,0.8095238095238095,0.964274111134126,"Histoire des Passions, by NA. (, )","Histoire des poissons... par M. Antoine Goüan... = Historia piscium... auctore Antonio Goüan, by Gouan, Antoine. (Strasbourg, 1770)"
zspbk0013406,Pechés philosophiques,spbk0001930,Pièces philosophiques,0.8095238095238095,0.9512195121951219,"Pechés philosophiques, by NA. (, )","Pièces philosophiques contenant i. ""Parité de la vie et de la mort,"" ii. ""Dialogues sur l'âme,"" iii. ""Brunus redivivus, ou traité des erreurs populaires, ouvrage critique, historique et philosophique, imité de Pompance."", by NA. (n.pl., NA)"
spbk0003016,Essai sur les jardins,spbk0000811,Essai sur les haras,0.8095238095238095,0.9433962264150944,"Essai sur les jardins, by Watelet, Claude Henri. (Paris, 1764)","Essai sur les haras: ou, Examen méthodique des moyens propres pour établir, diriger & faire prospérer les haras. Suivi de deux courts traités. Dans l'un on montre une méthode facile de bien examiner les chevaux que l'on veut acheter afin de les choisir avec intelligence & n'être point trompé par les Maquignons. Dans l'autre on traite de la méchanique du mors, & on enseigne l'art de la bien assortir aux différentes bouches des chevaux , by Brezé, Gioacchino Bonaventura Argentero. (Turin, 1769)"
zspbk0014727,[Oeuvres de medecine],zspbk0013442,[Cours de medecine],0.8095238095238095,0.9344767269690313,"[Oeuvres de medecine], by NA. (, )","[Cours de medecine], by NA. (, )"
zspbk0013905,Ecole (l') des maris,spbk0004878,Ecole (l') des moeurs,0.8095238095238095,0.9341285531692914,"Ecole (l') des maris, by Molière, Jean-Baptiste Poquelin. (, )","Ecole (l') des moeurs, ou Réflexions morales et historiques sur les maximes de la sagesse, by Blanchard, Jean-Baptiste. (Lyon, 1787)"
spbk0004220,Histoire de Brisson,spbk0001129,Histoire des poissons,0.8095238095238095,0.933217652364474,"Histoire du naufrage et de la captivité de M. de Brisson, officier de l'Administration des colonies: avec la description des déserts d'Afrique, depuis le Sénégal jusqu'à Maroc, by Brisson, Pierre-Raymond [de]. (Geneva; Paris, 1789)","Histoire des poissons... par M. Antoine Goüan... = Historia piscium... auctore Antonio Goüan, by Gouan, Antoine. (Strasbourg, 1770)"
zspbk0014689,Essai sur les fièvres,spbk0004865,Essai sur les prêtres,0.8095238095238095,0.9260847332207951,"Essai sur les fièvres, by Huxham, John. (, )","Essai sur les prêtres, by NA. (Berlin, 1787)"
zspbk0012134,Histoire de la Suisse,zspbk0011750,Histoire de la danse,0.8095238095238095,0.9192388155425117,"Histoire de la Suisse, by NA. (, )","Histoire de la danse, by NA. (, )"
spbk0003006,Anecdotes germaniques,spbk0000100,Anecdotes dramatiques,0.8095238095238095,0.9170205237216019,"Anecdotes germaniques depuis la fondation de Rome 648 et avant l'ère chrétienne 106, jusqu'à nos jours, by Contant d'Orville, André-Guillaume. (Paris, 1769)","Anecdotes dramatiques, by Clément, Jean Marie Bernard de Dijon. (Paris, 1775)"
spbk0004753,[Recueil des contes],spbk0002059,[Recueil des poésies],0.8095238095238095,0.915325787591293,"[Recueil des contes], by NA. (n.pl., NA)","[Recueil des poésies], by NA. (n.pl., NA)"
spbk0004052,Elémens de mythologie,spbk0000675,Elémens de psycologie,0.8095238095238095,0.9142857142857143,"Elémens de mythologie, avec l'Analyse des poëmes d'Homère et de Virgile, suivie de l'explication allégorique à l'usage des jeunes personnes de l'un et l'autre sexe, par M. de Bassville, by Bassville, Nicolas-Jean Hugou [de]. (Geneva, NA)","Elémens de psycologie, ou Leçons élémentaires sur l'âme à l'usage des enfans, par J. H. Campe... ouvrage traduit de l'allemand, by Campe, Joachim Heinrich. (n.pl., NA)"
spbk0004204,Trois (les) chapitres,spbk0002397,Trois (les) épîtres,0.8095238095238095,0.9107651110783744,"Trois (les) chapitres, ou La voix du patriotisme, par le sieur Le Quinio de Kerblay, by Lequinio, Joseph-Marie. (Rennes, 1789)","Trois (les) épîtres, by NA. (n.pl., NA)"
spbk0004310,Oeuvres de M. Cochin,spbk0001794,Oeuvres de M. Boindin,0.8095238095238095,0.9058216273156765,"Oeuvres de M. Cochin, by NA. (Lyon; Paris, 1770)","Theatre de Boindin, by Boindin, Nicolas. (, )"
zspbk0012419,Oeuvres de la Mothe,zspbk0011685,Oeuvres de la Monnoye,0.8095238095238095,0.9025419790150205,"Oeuvres de la Mothe, by NA. (, )","Oeuvres de la Monnoye, by La Monnoye, Bernard [de]. (, )"
zspbk0013406,Pechés philosophiques,spbk0001457,Leçons philosophiques,0.8095238095238095,0.9024390243902439,"Pechés philosophiques, by NA. (, )","Leçons philosophiques, ou le Germe des connaissances humaines dans ses premiers développements, par M. l'abbé Guinot., by Guinot [abbé]. (Nancy, 1778)"
zspbk0013684,Songes philosophiques,spbk0001930,Pièces philosophiques,0.8095238095238095,0.9024390243902439,"Songes philosophiques, by Mercier, Louis-Sébastien. (Londres; Paris, 1768)","Pièces philosophiques contenant i. ""Parité de la vie et de la mort,"" ii. ""Dialogues sur l'âme,"" iii. ""Brunus redivivus, ou traité des erreurs populaires, ouvrage critique, historique et philosophique, imité de Pompance."", by NA. (n.pl., NA)"
zspbk0013829,Songes philosophiques,spbk0001930,Pièces philosophiques,0.8095238095238095,0.9024390243902439,"Songes philosophiques, by NA. (, )","Pièces philosophiques contenant i. ""Parité de la vie et de la mort,"" ii. ""Dialogues sur l'âme,"" iii. ""Brunus redivivus, ou traité des erreurs populaires, ouvrage critique, historique et philosophique, imité de Pompance."", by NA. (n.pl., NA)"
zspbk0012284,Office de Saint Louis,zspbk0012227,Office de Saint Roch,0.8095238095238095,0.9022141990953615,"Office de Saint Louis, by NA. (, )","Office de Saint Roch, by NA. (Paris, )"
zspbk0013845,Traité des elections,spbk0002373,Traité des sensations,0.8095238095238095,0.8947924869885987,"Traité des elections, by NA. (, )","Traité des sensations, by Condillac, Etienne Bonnot [de]. (n.pl., NA)"
zspbk0012758,Conversations chrétiennes,zspbk0010732,Considerations chretiennes,0.8076923076923077,0.9637388493048533,"Conversations chrétiennes, by Malebranche, Nicolas. (, )","Considerations chretiennes, by NA. (, )"
zspbk0013757,Pradon [unidentified work],zspbk0012972,Pontas [unidentified work],0.8076923076923077,0.960768922830523,"Pradon [unidentified work], by NA. (, )","Pontas [unidentified work], by Pontas, Jean. (, )"
zspbk0012832,Coutumier de Picardie,zspbk0012617,Coutumier (le) de Picardie,0.8076923076923077,0.9600014517991345,"Coutumier de Picardie, by NA. (, )","Coutumier (le) de Picardie, by Heu, Adrien sieur de Conty [de]. (Paris, 1726)"
zspbk0013637,Dictionnaire des mines,zspbk0013200,Dictionnaire des fontaines,0.8076923076923077,0.957427107756338,"Dictionnaire des mines, by NA. (, )","Dictionnaire des fontaines, by NA. (, )"
zspbk0012972,Pontas [unidentified work],zspbk0012751,Piron [unidentified work],0.8076923076923077,0.9516619028617731,"Pontas [unidentified work], by Pontas, Jean. (, )","Piron [unidentified work], by Piron, Alexis. (, )"
zspbk0014650,Boyer [unidentified title],zspbk0014309,Celse [unidentified title],0.8076923076923077,0.9429278356405684,"Boyer [unidentified title], by NA. (, )","Celse [unidentified title], by Celse. (, )"
zspbk0013729,etrennes (les) de l'amour,spbk0000658,Egaremens (les) de l'amour,0.8076923076923077,0.9389727394331632,"etrennes (les) de l'amour, by Cavailha, Jean-François. (Paris, 1769)","Egaremens (les) de l'amour, ou Lettres de Fanéli et de Milfort, by Imbert, Barthélemy. (n.pl., NA)"
zspbk0014454,Storck [unidentified work],zspbk0012751,Piron [unidentified work],0.8076923076923077,0.9318356132188195,"Storck [unidentified work], by Störck, Anton [von]. (, )","Piron [unidentified work], by Piron, Alexis. (, )"
zspbk0013757,Pradon [unidentified work],zspbk0013586,Saury [unidentified work],0.8076923076923077,0.93050085576319,"Pradon [unidentified work], by NA. (, )","Saury [unidentified work], by Saury, Jean. (, )"
zspbk0013757,Pradon [unidentified work],zspbk0012957,Danes [unidentified work],0.8076923076923077,0.9304804031721452,"Pradon [unidentified work], by NA. (, )","Danes [unidentified work], by Danes, Pierre-Louis. (, )"
zspbk0013757,Pradon [unidentified work],zspbk0012856,Duhan [unidentified work],0.8076923076923077,0.9302605094190635,"Pradon [unidentified work], by NA. (, )","Duhan [unidentified work], by Duhan, Laurent. (, )"
zspbk0013368,Dictionnaire des voyages,zspbk0013200,Dictionnaire des fontaines,0.8076923076923077,0.9255913610168003,"Dictionnaire des voyages, by Vincent. (Paris, 1773-1774)","Dictionnaire des fontaines, by NA. (, )"
zspbk0012972,Pontas [unidentified work],zspbk0012856,Duhan [unidentified work],0.8076923076923077,0.9252126882606607,"Pontas [unidentified work], by Pontas, Jean. (, )","Duhan [unidentified work], by Duhan, Laurent. (, )"
zspbk0013419,Description de la Livonie,spbk0004472,Description de la Nigritie,0.8076923076923077,0.9245748805139686,"Description de la Livonie, by Von Blomberg, Karl Johann. (, )","Description de la Nigritie. Par M. P. D. P.... Enrichie de cartes, by Pruneau de Pommegorge, Antoine Edme. (Amsterdam; Paris, 1789)"
zspbk0014683,Vesal [unidentified work],zspbk0012972,Pontas [unidentified work],0.8076923076923077,0.9244734516419052,"Vesal [unidentified work], by Vesalius, Andreas. (, )","Pontas [unidentified work], by Pontas, Jean. (, )"
spbk0001333,Langage (le) de la raison,spbk0000867,Evangile (l') de la raison,0.8076923076923077,0.9239209796193592,"Langage (le) de la Raison, by Caraccioli, Louis-Antoine [de]. (Liège, 1767)","Evangile (l') de la raison. Ouvrage posthume de M.D.M....Y., by NA. (n.pl., NA)"
zspbk0013200,Dictionnaire des fontaines,zspbk0010724,Dictionnaire des Portraits,0.8076923076923077,0.9066928292470475,"Dictionnaire des fontaines, by NA. (, )","Dictionnaire des Portraits, by NA. (, )"
zspbk0013720,Hume [unidentified work],zspbk0012961,Buffon [unidentified work],0.8076923076923077,0.90267093384844,"Hume [unidentified work], by Hume, David. (, )","Buffon [unidentified work], by Buffon, Georges-Louis Leclerc [comte de]. (, )"
zspbk0014304,Tissot [unspecified work],zspbk0012474,Addison [unspecified work],0.8076923076923077,0.9024621789837646,"Tissot [unspecified work], by Tissot, Samuel Auguste André David. (, )","Addison [unspecified work], by NA. (, )"
zspbk0013669,Collet [unidentified work],zspbk0012972,Pontas [unidentified work],0.8076923076923077,0.8981462390204986,"Collet [unidentified work], by NA. (, )","Pontas [unidentified work], by Pontas, Jean. (, )"
zspbk0013720,Hume [unidentified work],zspbk0013669,Collet [unidentified work],0.8076923076923077,0.8954430086935637,"Hume [unidentified work], by Hume, David. (, )","Collet [unidentified work], by NA. (, )"
zspbk0013669,Collet [unidentified work],zspbk0012957,Danes [unidentified work],0.8076923076923077,0.8870222717825623,"Collet [unidentified work], by NA. (, )","Danes [unidentified work], by Danes, Pierre-Louis. (, )"
zspbk0012721,Bornier [unspecified work],zspbk0012490,Rousset [unspecified work],0.8076923076923077,0.8549090976340066,"Bornier [unspecified work], by Bornier, Philippe. (, )","Rousset [unspecified work], by NA. (, )"
spbk0001813,Oeuvres de Monsieur de La Fosse,spbk0001795,Oeuvres de Monsieur de Boissy,0.8064516129032258,0.9611317834414579,"Oeuvres de la Fosse, by La Fosse, Antoine [de]. (, )","Oeuvres de Boissy, by Boissy, Louis [de]. (Amsterdam, 1768)"
zspbk0013210,Histoire de la guerre de lInde,spbk0004415,Histoire de la guerre des Alpes,0.8064516129032258,0.9539590550898288,"Histoire de la guerre de lInde, by NA. (, )","Histoire de la guerre des Alpes, ou campaign de MDCCXLIV, by Saint-Simon, Maximilien-Henri. (n.pl., NA)"
spbk0003171,Vie (la) du pape Clément XIV,spbk0000761,Esprit (l') du pape Clément XIV,0.8064516129032258,0.928029697425484,"Vie (la) du pape Clément 14 Ganganelli par M. Carraccioli, by Caraccioli, Louis-Antoine [de]. (Amsterdam, 1776)","Esprit (l') du pape Clément XIV, mis au jour par le R. P. B***; traduit de l'italien par l'abbé C, by Lanjuinais, Joseph. (Amsterdam, 1775)"
spbk0004415,Histoire de la guerre des Alpes,spbk0001109,Histoire de la guerre de 1741,0.8064516129032258,0.9268682074057178,"Histoire de la guerre des Alpes, ou campaign de MDCCXLIV, by Saint-Simon, Maximilien-Henri. (n.pl., NA)","Histoire de la guerre de 1741 par Voltaire, by NA. (Geneva, )"
spbk0004752,Elémens de l'histoire générale,spbk0002575,Elémens de l'histoire de France,0.8064516129032258,0.9241848554584864,NA,"Elemens de l'histoire de France depuis Clovis jusqu'à Louis 15, by Millot, Claude-François-Xavier. (Paris, 1770)"
spbk0003782,Histoire naturelle des poissons,spbk0003125,Histoire naturelle des Oiseaux,0.8064516129032258,0.9121605543876018,"Histoire naturelle des poissons, ecrevisses et crabes des indes = Natuurlijke historie der indische visschen, kreeften, en krabben, by Stell, Adrien [van der]. (Amsterdam; Paris, 1782)","Histoire naturelle des Oiseaux, by Buffon, Georges-Louis Leclerc [comte de]. (Paris, 1775)"
zspbk0014627,[Histoire naturelle de Jouston],spbk0003782,Histoire naturelle des poissons,0.8064516129032258,0.9056625856802983,"[Histoire naturelle de Jouston], by Jouston, Jean. (, )","Histoire naturelle des poissons, ecrevisses et crabes des indes = Natuurlijke historie der indische visschen, kreeften, en krabben, by Stell, Adrien [van der]. (Amsterdam; Paris, 1782)"
zspbk0012523,Histoire des guerres civiles [en italien],zspbk0011712,Histoire des guerres civiles de France,0.8048780487804879,0.9577992669921883,"Histoire des guerres civiles [en italien], by NA. (, )","Histoire des guerres civiles de France, by Davila, Enrico Caterino. (, )"
zspbk0010601,Children's Bible (Protestant editions) [Bible],zspbk0010600,Children's Bible (Catholic editions) [Bible],0.8043478260869565,0.9480385930504325,"Children's Bible (Protestant editions), by [Bible]. (, )","Children's Bible (Catholic editions), by [Bible]. (, )"
